title,neighborhood,time_duration,bedrooms,bathrooms,size,price
فيلا للبيع في شارع الكتاني ، حي اشبيلية ، الرياض,اشبيلية,91 days 06:00:00,5.0,5.0,620.0,2000000.0
فيلا للبيع في شارع عبدالعزيز النشمي ، حي اليرموك ، الرياض,اليرموك,60 days 20:00:00,3.0,3.0,312.0,1895102.561459796
فيلا للبيع في شارع الذهبي ، الرياض,طويق,7 days 00:00:00,5.0,5.0,406.0,950000.0
فيلا للبيع في الرياض,طويق,5 days 00:00:00,4.0,5.0,317.0,1100000.0
فيلا للبيع في الرياض,طويق,30 days 10:00:00,3.0,3.0,450.0,1450000.0
فيلا للبيع في طريق الصحابة ، حي اليرموك ، الرياض,اليرموك,91 days 06:00:00,4.0,5.0,325.0,1350000.0
فيلا للبيع في شارع عبدالعزيز الشعيبي ، حي الوادي ، الرياض,الوادي,60 days 20:00:00,4.0,4.449167836374574,572.0,2300000.0
فيلا للبيع في الرياض,الملقا,3 days 00:00:00,4.70312813314618,5.0,244.0,1400000.0
فيلا للبيع في حي الياسمين ، الرياض,الياسمين,21 days 00:00:00,5.0,5.0,350.0,2000000.0
فيلا للبيع في شارع مؤته ، حي حطين ، الرياض,حطين,3 days 00:00:00,4.70312813314618,5.0,475.6799679165831,1895102.561459796
فيلا للبيع في حي الملقا ، الرياض,الملقا,3 days 00:00:00,4.70312813314618,5.0,475.6799679165831,1895102.561459796
فيلا للبيع في شارع ابن الحمصي ، حي حطين ، الرياض,حطين,3 days 00:00:00,4.70312813314618,5.0,475.6799679165831,1895102.561459796
فيلا للبيع في حي الياسمين ، الرياض,الياسمين,60 days 20:00:00,4.0,3.0,216.0,1400000.0
فيلا للبيع في حي الياسمين ، الرياض,الياسمين,2 days 00:00:00,4.0,3.0,360.0,1800000.0
فيلا للبيع في شارع 196 ، الرياض,الملقا,3 days 00:00:00,4.70312813314618,5.0,475.6799679165831,1895102.561459796
فيلا للبيع في حي حطين ، الرياض,حطين,3 days 00:00:00,4.70312813314618,5.0,475.6799679165831,1895102.561459796
فيلا للبيع في حي القيروان ، الرياض,القيروان,1 days 00:00:00,4.0,5.0,270.0,1550000.0
فيلا للبيع في شارع السليمانية ، حي حطين ، الرياض,حطين,3 days 00:00:00,4.70312813314618,5.0,630.0,1895102.561459796
فيلا للبيع في حي الدار البيضاء ، الرياض,البيضاء,3 days 00:00:00,4.0,3.0,300.0,1000000.0
فيلا للبيع في الرياض,العارض,0 days 09:00:00,4.0,3.0,360.0,1700000.0
فيلا للبيع في شارع يدمة ، الرياض,النرجس,0 days 09:00:00,4.0,3.0,200.0,1250000.0
فيلا للبيع في حي المونسية ، الرياض,المونسية,14 days 00:00:00,4.0,5.0,360.0,1550000.0
فيلا للبيع في الرياض,الرمال,91 days 06:00:00,4.0,5.0,337.0,1250000.0
فيلا للبيع في حي حطين ، الرياض,حطين,0 days 10:00:00,5.0,5.0,225.0,1450000.0
فيلا للبيع في حي العزيزية ، الرياض,العزيزية,1 days 00:00:00,4.70312813314618,5.0,420.0,1450000.0
فيلا للبيع في شارع محمد الكوفي ، حي العزيزية ، الرياض,العزيزية,1 days 00:00:00,4.70312813314618,5.0,370.0,1250000.0
فيلا للبيع في الرياض,الرمال,1 days 00:00:00,3.0,4.0,360.0,150000.0
فيلا للبيع في حي الياسمين ، الرياض,الياسمين,60 days 20:00:00,4.0,4.0,240.0,1500000.0
فيلا للبيع في شارع ريحانه بنت زيد ، الرياض,العارض,91 days 06:00:00,6.0,5.0,250.0,1250000.0
فيلا للبيع في حي طويق ، الرياض,طويق,7 days 00:00:00,5.0,5.0,475.6799679165831,1900000.0
فيلا للبيع في الرياض,العارض,2 days 00:00:00,5.0,5.0,371.0,1900000.0
فيلا للبيع في شارع ابن الصوري ، حي اليمامة ، الرياض,اليمامة,91 days 06:00:00,5.0,4.0,178.0,200000.0
فيلا للبيع في الرياض,النرجس,2 days 00:00:00,5.0,5.0,250.0,1438000.0
فيلا للبيع في الرياض,المهدية,60 days 20:00:00,5.0,5.0,464.0,950000.0
فيلا للبيع في شارع عبدالرحمن الداخل ، الرياض,طويق,91 days 06:00:00,4.70312813314618,5.0,250.0,1000000.0
فيلا للبيع في حي الملقا ، الرياض,الملقا,30 days 10:00:00,5.0,5.0,515.0,1895102.561459796
فيلا للبيع في الرياض,الملقا,30 days 10:00:00,5.0,5.0,600.0,1895102.561459796
فيلا للبيع في الرياض,الملقا,30 days 10:00:00,5.0,5.0,350.0,2350000.0
فيلا للبيع في حي الياسمين ، الرياض,الياسمين,91 days 06:00:00,5.0,5.0,425.0,2700000.0
فيلا للبيع في حي حطين ، الرياض,حطين,0 days 01:00:00,4.0,5.0,455.0,2300000.0
فيلا للبيع في حي الياسمين ، الرياض,الياسمين,91 days 06:00:00,5.0,3.0,375.0,1750000.0
فيلا للبيع في طريق خريص القديم ، الرياض,النظيم,91 days 06:00:00,5.0,4.449167836374574,450.0,1150000.0
فيلا للبيع في شارع ابراهيم البرهان ، الرياض,الجنادرية,7 days 00:00:00,5.0,5.0,240.0,880000.0
فيلا للبيع في شارع احمد بن الخطاب ، الرياض,طويق,60 days 20:00:00,5.0,5.0,450.0,1430000.0
فيلا للبيع في شارع محمد العجيان ، الرياض,طويق,60 days 20:00:00,5.0,5.0,309.0,800000.0
فيلا للبيع في شارع القويعه ، حي طويق ، الرياض,طويق,5 days 00:00:00,5.0,5.0,300.0,920000.0
فيلا للبيع في شارع نجم الدين الأيوبي الفرعي ، الرياض,طويق,7 days 00:00:00,3.0,5.0,400.0,1280000.0
فيلا للبيع في شارع النجاح ، الرياض,المونسية,21 days 00:00:00,5.0,5.0,312.0,1300000.0
فيلا للبيع في شارع الربيع العامري ، حي النهضة ، الرياض,النهضة,30 days 10:00:00,3.0,3.0,425.0,1350000.0
فيلا للبيع في حي الياسمين ، الرياض,الياسمين,0 days 02:00:00,4.0,5.0,375.0,1950000.0
فيلا للبيع في شارع احمد بن الخطاب ، الرياض,طويق,30 days 10:00:00,5.0,5.0,300.0,1100000.0
فيلا للبيع في حي القيروان ، الرياض,القيروان,14 days 00:00:00,4.0,3.0,338.0,2050000.0
فيلا للبيع في شارع الهضاب ، حي الرمال ، الرياض,الرمال,0 days 04:00:00,4.0,4.0,325.0,1150000.0
فيلا للبيع في حي الياسمين ، الرياض,الياسمين,30 days 10:00:00,5.0,5.0,360.0,2100000.0
فيلا للبيع في حي حطين ، الرياض,حطين,3 days 00:00:00,4.0,5.0,390.0,1895102.561459796
فيلا للبيع في حي المونسية ، الرياض,المونسية,60 days 20:00:00,5.0,5.0,375.0,1700000.0
فيلا للبيع في شارع الأمير عبدالإله بن عبدالعزيز ، حي النخيل ، الرياض,النخيل,60 days 20:00:00,4.0,5.0,307.0,2300000.0
فيلا للبيع في شارع أبي القاسم الأنصاري ، الرياض,طويق,0 days 07:00:00,3.0,5.0,390.0,900000.0
فيلا للبيع في شارع نجم الدين الايوبي ، الرياض,طويق,60 days 20:00:00,5.0,5.0,450.0,980000.0
فيلا للبيع في حي المونسية ، الرياض,المونسية,60 days 20:00:00,5.0,5.0,360.0,1450000.0
فيلا للبيع في حي القادسية ، الرياض,القادسية,60 days 20:00:00,5.0,5.0,346.0,1350000.0
فيلا للبيع في الرياض,طويق,91 days 06:00:00,3.0,4.0,312.0,1895102.561459796
فيلا للبيع في شارع احمد بن الخطاب ، الرياض,طويق,0 days 12:00:00,5.0,5.0,360.0,1170000.0
فيلا للبيع في حي المونسية ، الرياض,المونسية,60 days 20:00:00,5.0,5.0,360.0,1400000.0
فيلا للبيع في شارع الذهبي ، الرياض,طويق,91 days 06:00:00,4.0,4.0,450.0,1000000.0
فيلا للبيع في الرياض,الملقا,7 days 00:00:00,4.0,4.0,512.0,1895102.561459796
فيلا للبيع في الرياض,العارض,91 days 06:00:00,4.0,3.0,240.0,1250000.0
فيلا للبيع في حي طويق ، الرياض,طويق,91 days 06:00:00,5.0,5.0,240.0,950000.0
فيلا للبيع في الرياض,طويق,91 days 06:00:00,5.0,5.0,420.0,950000.0
فيلا للبيع في الرياض,طويق,91 days 06:00:00,5.0,5.0,300.0,1100000.0
فيلا للبيع في شارع رقم 360 ، الرياض,النرجس,60 days 20:00:00,5.0,5.0,350.0,2350000.0
فيلا للبيع في شارع منصور الحازمي ، الرياض,النرجس,3 days 00:00:00,4.0,4.0,324.0,1450000.0
فيلا للبيع في شارع الاشعاب ، الرياض,الملقا,0 days 02:00:00,5.0,5.0,475.6799679165831,1895102.561459796
فيلا للبيع في حي الملقا ، الرياض,الملقا,0 days 01:00:00,5.0,5.0,500.0,1895102.561459796
فيلا للبيع في شارع عسير ، حي ظهرة لبن ، الرياض,لبن,0 days 05:00:00,5.0,3.0,375.0,1300000.0
فيلا للبيع في الرياض,طويق,7 days 00:00:00,5.0,5.0,400.0,1250000.0
فيلا للبيع في حي حطين ، الرياض,حطين,0 days 02:00:00,4.0,5.0,455.0,2400000.0
فيلا للبيع في شارع وادي ترج ، حي النخيل ، الرياض,النخيل,0 days 09:00:00,5.0,3.0,307.0,2400000.0
فيلا للبيع في الرياض,النرجس,0 days 10:00:00,5.0,5.0,351.0,2000000.0
فيلا للبيع في شارع الأمير مشعل بن عبدالعزيز ، حي عرقة ، الرياض,عرقة,0 days 02:00:00,5.0,5.0,525.0,3000000.0
فيلا للبيع في شارع السمرقندي ، الرياض,العارض,0 days 10:00:00,5.0,4.0,325.0,1500000.0
فيلا للبيع في حي طويق ، الرياض,طويق,91 days 06:00:00,5.0,4.0,309.0,800000.0
فيلا للبيع في الرياض,طويق,91 days 06:00:00,5.0,5.0,500.0,1000000.0
فيلا للبيع في حي عرقة ، الرياض,عرقة,0 days 01:00:00,5.0,5.0,525.0,3000000.0
فيلا للبيع في حي النرجس ، الرياض,النرجس,91 days 06:00:00,3.0,3.0,385.0,1650000.0
فيلا للبيع في شارع العباس الرشيدي ، حي العزيزية ، الرياض,العزيزية,2 days 00:00:00,5.0,4.0,260.0,350000.0
فيلا للبيع في الرياض,العارض,0 days 07:00:00,5.0,5.0,308.0,1300000.0
فيلا للبيع في شارع الشرع ، حي طويق ، الرياض,طويق,91 days 06:00:00,4.70312813314618,5.0,400.0,650000.0
فيلا للبيع في حي الملقا ، الرياض,الملقا,3 days 00:00:00,4.70312813314618,5.0,475.6799679165831,1895102.561459796
فيلا للبيع في حي حطين ، الرياض,حطين,3 days 00:00:00,4.70312813314618,5.0,475.6799679165831,1895102.561459796
فيلا للبيع في شارع قنفذة ، حي حطين ، الرياض,حطين,3 days 00:00:00,4.70312813314618,5.0,475.6799679165831,1895102.561459796
فيلا للبيع في حي حطين ، الرياض,حطين,3 days 00:00:00,4.70312813314618,5.0,475.6799679165831,1895102.561459796
فيلا للبيع في شارع السكك ، حي حطين ، الرياض,حطين,3 days 00:00:00,4.70312813314618,5.0,475.6799679165831,1895102.561459796
فيلا للبيع في حي حطين ، الرياض,حطين,3 days 00:00:00,4.70312813314618,5.0,475.6799679165831,1895102.561459796
فيلا للبيع في حي حطين ، الرياض,حطين,3 days 00:00:00,4.70312813314618,5.0,475.6799679165831,1895102.561459796
فيلا للبيع في الرياض,لبن,91 days 06:00:00,4.70312813314618,5.0,200.0,750000.0
فيلا للبيع في شارع محمد بن مهيزع ، حي حطين ، الرياض,حطين,3 days 00:00:00,4.70312813314618,5.0,475.6799679165831,1895102.561459796
فيلا للبيع في شارع محايدة ، حي حطين ، الرياض,حطين,3 days 00:00:00,4.70312813314618,5.0,475.6799679165831,1895102.561459796
فيلا للبيع في شارع لاهور ، حي حطين ، الرياض,حطين,3 days 00:00:00,4.70312813314618,5.0,600.0,1895102.561459796
فيلا للبيع في شارع وادي وج ، حي الملقا ، الرياض,الملقا,3 days 00:00:00,4.70312813314618,5.0,475.6799679165831,1895102.561459796
فيلا للبيع في شارع ابي فراس الحمداني ، حي حطين ، الرياض,حطين,3 days 00:00:00,4.70312813314618,5.0,475.6799679165831,1895102.561459796
فيلا للبيع في شارع محايل ، حي حطين ، الرياض,حطين,3 days 00:00:00,4.70312813314618,5.0,475.6799679165831,1895102.561459796
فيلا للبيع في شارع ابي داود ، حي حطين ، الرياض,حطين,3 days 00:00:00,4.70312813314618,5.0,475.6799679165831,1895102.561459796
فيلا للبيع في الرياض,طويق,60 days 20:00:00,5.0,4.0,475.6799679165831,750000.0
فيلا للبيع في شارع أبي الحسن المرادي ، حي الربوة ، الرياض,الربوة,5 days 00:00:00,4.0,5.0,625.0,1700000.0
فيلا للبيع في حي العزيزية ، الرياض,العزيزية,2 days 00:00:00,5.0,5.0,475.6799679165831,2000000.0
فيلا للبيع في حي طويق ، الرياض,طويق,60 days 20:00:00,5.0,5.0,351.0,1080000.0
فيلا للبيع في حي طويق ، الرياض,طويق,91 days 06:00:00,5.0,5.0,375.0,1150000.0
فيلا للبيع في شارع نجم الدين الأيوبي الفرعي ، الرياض,طويق,7 days 00:00:00,5.0,5.0,420.0,1400000.0
فيلا للبيع في حي القيروان ، الرياض,القيروان,1 days 00:00:00,4.0,5.0,393.0,2300000.0
فيلا للبيع في شارع الامير سعود بن عبد العزيز ال سعود الكبير ، حي القدس ، الرياض,القدس,30 days 10:00:00,5.0,5.0,520.0,1850000.0
فيلا للبيع في شارع حطان بن المعلي ، حي الروضة ، الرياض,الروضة,0 days 03:00:00,5.0,5.0,475.6799679165831,1500000.0
فيلا للبيع في شارع جبل اسالم ، حي النخيل ، الرياض,النخيل,60 days 20:00:00,4.0,5.0,350.0,2600000.0
فيلا للبيع في المملكة العربية السعودية,الجنادرية,60 days 20:00:00,4.0,5.0,360.0,900000.0
فيلا للبيع في حي الملقا ، الرياض,الملقا,30 days 10:00:00,5.0,5.0,478.0,1895102.561459796
فيلا للبيع في شارع إبراهيم الرشودي ، حي النهضة ، الرياض,النهضة,60 days 20:00:00,4.70312813314618,4.0,475.6799679165831,1550000.0
فيلا للبيع في شارع احمد بن الخطاب ، الرياض,طويق,1 days 00:00:00,5.0,5.0,384.0,1100000.0
فيلا للبيع في شارع احمد بن الخطاب ، الرياض,طويق,1 days 00:00:00,4.0,5.0,250.0,1000000.0
فيلا للبيع في الرياض,الرمال,91 days 06:00:00,6.0,3.0,388.0,1300000.0
فيلا للبيع في الرياض,الرمال,60 days 20:00:00,5.0,5.0,220.0,870000.0
فيلا للبيع في حي الملقا ، الرياض,الملقا,0 days 05:00:00,4.0,4.0,630.0,1895102.561459796
فيلا للبيع في شارع المراتبي ، حي اليرموك ، الرياض,اليرموك,0 days 06:00:00,5.0,5.0,475.6799679165831,2000000.0
